Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
440.5342847497595,13.985268410678248,15:00,12,1,72.61554144226804,40.829036,40.828186,14.144200913927238,14.145574913927238,287.10400390625
439.7240570373078,19.17285094900973,15:00,12,6,72.48198742373205,40.829036,40.828186,14.14420249947018,14.14557649947018,287.427734375
439.3065682469023,21.98372162070814,15:00,12,6,72.41317059014872,40.829036,40.828186,14.14420331645829,14.14557731645829,287.427734375
449.3270134602935,21.292139379579893,02:00,12,8,74.0648923286198,40.829036,40.828186,14.14418370734599,14.14555770734599,287.524658203125
439.4059156181092,18.319666999090757,15:00,12,11,72.42954653045754,40.829036,40.828186,14.144203122044395,14.145577122044395,285.89111328125
446.5001437023402,20.037447855004437,02:00,12,13,73.59892478610003,40.829036,40.828186,14.144189239276496,14.145563239276497,285.10693359375
440.0884507357932,21.465687051628016,15:00,12,16,72.54205231908678,40.829036,40.828186,14.144201786384404,14.145575786384406,287.1845703125
443.7189203659927,16.081473397520668,02:00,12,18,73.14048137900978,40.829036,40.828186,14.144194681881046,14.145568681881048,285.011962890625
441.2444409491527,23.925886964173124,02:00,12,23,72.73260015645374,40.829036,40.828186,14.144199524215267,14.145573524215267,286.008544921875
441.4154564314422,12.356835053563106,02:00,12,23,72.76078952166628,40.829036,40.828186,14.14419918955331,14.14557318955331,286.008544921875
442.2793684207718,20.16038103824998,15:00,12,23,72.90319259683052,40.829036,40.828186,14.144197498955052,14.145571498955054,282.845458984375
439.5744791533589,7.86257346704768,02:00,12,28,72.45733172857564,40.829036,40.828186,14.144202792180682,14.145576792180682,283.681396484375
439.8293714200099,22.578682724550035,02:00,12,28,72.49934693736428,40.829036,40.828186,14.144202293379385,14.145576293379383,283.681640625
444.4690715756606,15.93338470506297,15:00,12,28,73.26413267730669,40.829036,40.828186,14.144193213902428,14.145567213902428,287.315673828125
438.5742691587757,2.923266101609467,02:00,1,2,72.29246194924875,40.829036,40.828186,14.144204749501906,14.145578749501906,286.143798828125
438.9159138082741,23.82201087336312,02:00,1,2,72.34877700136387,40.829036,40.828186,14.144204080933978,14.145578080933978,286.143798828125
446.8811474003496,9.49384739385091,15:00,1,2,73.66172759346422,40.829036,40.828186,14.14418849368644,14.14556249368644,287.456787109375
438.375247808026,7.989306629457659,02:00,1,7,72.2596562320922,40.829036,40.828186,14.144205138968834,14.145579138968834,285.26708984375
438.8057347577715,23.79933782276868,02:00,1,7,72.3306156194129,40.829036,40.828186,14.144204296544496,14.145578296544496,285.26708984375
449.3623725840598,13.726928061808447,15:00,1,7,74.07072075561426,40.829036,40.828186,14.144183638151356,14.145557638151358,284.9228515625
449.2510439239513,13.802737731683012,15:00,1,7,74.05236987757438,40.829036,40.828186,14.144183856011557,14.145557856011555,284.9228515625
439.0447546084961,14.502388802071389,02:00,1,12,72.37001449590595,40.829036,40.828186,14.144203828804091,14.145577828804091,283.036376953125
451.5931178595192,20.24419125549095,15:00,1,12,74.43842602079987,40.829036,40.828186,14.144179272782983,14.145553272782983,284.783203125
451.4405726641116,8.304264013185511,15:00,1,12,74.41328120837004,40.829036,40.828186,14.144179571300246,14.145553571300246,284.783203125
440.4604260027618,21.67453173318706,02:00,1,17,72.60336692353215,40.829036,40.828186,14.14420105846218,14.14557505846218,287.38623046875
453.1344462727029,12.842485670597508,15:00,1,17,74.69249114385212,40.829036,40.828186,14.14417625654156,14.14555025654156,289.016357421875
441.064119362858,22.46145635571568,02:00,1,19,72.70287681805351,40.829036,40.828186,14.144199877088434,14.145573877088436,288.855224609375
454.0591569990811,21.60671309059231,15:00,1,22,74.84491598885951,40.829036,40.828186,14.144174446965629,14.145548446965629,284.87353515625
443.3435241903308,15.32338007953548,02:00,1,24,73.07860288851606,40.829036,40.828186,14.144195416497682,14.145569416497684,282.9423828125
454.5178784981317,23.036904574459907,15:00,1,24,74.92052942276896,40.829036,40.828186,14.144173549288809,14.145547549288809,286.735595703125
445.2604642471642,16.781019192890533,02:00,1,29,73.39458201876332,40.829036,40.828186,14.14419166521797,14.14556566521797,282.4892578125
445.9187038716409,11.901374490341768,02:00,1,29,73.50308305576499,40.829036,40.828186,14.14419037710208,14.14556437710208,282.4892578125
454.6067408186127,23.4255319505512,15:00,1,29,74.93517705801307,40.829036,40.828186,14.14417337539322,14.14554737539322,286.131103515625
